iter	Passed	Remaining
3446	34382	963081
3447	34484	965635
3448	34494	965630
3449	34501	965543
3450	34509	965484
3451	34519	965454
3452	34527	965386
3453	34534	965299
3454	34541	965220
3455	34548	965131
3456	34556	965048
3457	34564	964975
3458	34571	964886
3459	34578	964789
3460	34585	964704
3461	34592	964623
3462	34600	964548
3463	34607	964467
3464	34615	964387
3465	34623	964311
3466	34631	964247
3467	34638	964170
3468	34646	964093
3469	34653	964019
3470	34661	963939
3471	34669	963862
3472	34675	963768
3473	34682	963668
3474	34690	963602
3475	34698	963526
3476	34705	963448
3477	34713	963369
3478	34720	963288
3479	34728	963205
3480	34736	963143
3481	34748	963200
3482	34755	963117
3483	34762	963023
3484	34770	962938
3485	34780	962931
3486	34787	962845
3487	34798	962867
3488	34805	962777
3489	34812	962675
3490	34820	962628
3491	34829	962578
3492	34836	962489
3493	34845	962458
3494	34854	962400
3495	34861	962322
3496	34869	962262
3497	34877	962186
3498	34886	962158
3499	34894	962093
3500	34903	962056
3501	34911	961977
3502	34918	961909
3503	34926	961839
3504	34934	961762
3505	34941	961688
3506	34948	961600
3507	34956	961529
3508	34963	961438
3509	34970	961347
3510	34977	961247
3511	34984	961164
3512	34993	961122
3513	35000	961034
3514	35008	960961
3515	35015	960872
3516	35023	960808
3517	35031	960744
3518	35038	960655
3519	35045	960564
3520	35052	960473
3521	35059	960394
3522	35067	960310
3523	35074	960234
3524	35082	960152
3525	35089	960078
3526	35098	960048
3527	35108	960027
3528	35115	959948
3529	35123	959885
3530	35131	959809
3531	35138	959715
3532	35145	959626
3533	35153	959560
3534	35160	959482
3535	35168	959417
3536	35177	959368
3537	35185	959309
3538	35192	959231
3539	35200	959155
3540	35208	959102
3541	35216	959025
3542	35223	958943
3543	35231	958885
3544	35238	958789
3545	35244	958681
3546	35251	958584
3547	35259	958523
3548	35267	958475
3549	35276	958431
3550	35284	958366
3551	35295	958378
3552	35305	958364
3553	35313	958301
3554	35319	958199
3555	35326	958117
3556	35334	958032
3557	35341	957941
3558	35347	957839
3559	35354	957754
3560	35362	957683
3561	35369	957596
3562	35376	957517
3563	35383	957428
3564	35391	957347
3565	35398	957259
3566	35406	957207
3567	35413	957125
3568	35420	957038
3569	35427	956947
3570	35434	956855
3571	35441	956768
3572	35449	956688
3573	35456	956609
3574	35464	956544
3575	35471	956467
3576	35532	957837
3577	35843	965922
3578	35897	967095
3579	35905	967053
3580	35913	966976
3581	35920	966874
3582	35929	966850
3583	35941	966898
3584	35951	966880
3585	35959	966805
3586	35971	966860
3587	35989	967063
3588	36020	967612
3589	36041	967902
3590	36055	967986
3591	36067	968026
3592	36078	968059
3593	36087	968026
3594	36102	968151
3595	36121	968369
3596	36137	968527
3597	36152	968645
3598	36165	968707
3599	36176	968724
3600	36191	968842
3601	36199	968781
3602	36207	968717
3603	36215	968665
3604	36226	968668
3605	36239	968743
3606	36248	968700
3607	36258	968682
3608	36268	968679
3609	36275	968598
3610	36283	968521
3611	36292	968490
3612	36300	968422
3613	36309	968369
3614	36317	968310
3615	36324	968230
3616	36332	968151
3617	36340	968091
3618	36348	968023
3619	36356	967960
3620	36364	967892
3621	36373	967853
3622	36380	967772
3623	36388	967700
3624	36395	967618
3625	36403	967550
3626	36413	967532
3627	36419	967432
3628	36426	967344
3629	36433	967233
3630	36441	967175
3631	36449	967122
3632	36457	967062
3633	36467	967027
3634	36474	966950
3635	36482	966890
3636	36490	966827
3637	36498	966754
3638	36507	966721
3639	36515	966659
3640	36523	966594
3641	36530	966510
3642	36538	966428
3643	36546	966365
3644	36553	966297
3645	36562	966241
3646	36569	966168
3647	36577	966103
3648	36585	966026
3649	36592	965944
3650	36600	965873
3651	36608	965813
3652	36621	965874
3653	36631	965870
3654	36640	965828
3655	36648	965769
3656	36658	965765
3657	36666	965693
3658	36676	965699
3659	36685	965639
3660	36692	965559
3661	36702	965541
3662	36710	965484
3663	36717	965404
3664	36727	965378
3665	36736	965337
3666	36744	965291
3667	36753	965245
3668	36760	965153
3669	36767	965071
3670	36775	965015
3671	36784	964969
3672	36791	964889
3673	36799	964820
3674	36806	964742
3675	36816	964710
3676	36822	964618
3677	36830	964549
3678	36838	964483
3679	36845	964403
3680	36853	964337
3681	36861	964273
3682	36869	964194
3683	36877	964139
3684	36919	964967
3685	37019	967312
3686	37094	968990
3687	37102	968923
3688	37110	968855
3689	37120	968858
3690	37129	968828
3691	37137	968763
3692	37145	968685
3693	37153	968618
3694	37161	968556
3695	37168	968478
3696	37176	968403
3697	37183	968323
3698	37191	968254
3699	37198	968173
3700	37206	968106
3701	37213	968018
3702	37220	967934
3703	37228	967862
3704	37235	967770
3705	37242	967685
3706	37250	967605
3707	37257	967528
3708	37265	967457
3709	37273	967390
3710	37280	967312
3711	37287	967231
3712	37294	967147
3713	37302	967080
3714	37311	967024
3715	37320	966987
3716	37330	966987
3717	37341	967002
3718	37350	966962
3719	37357	966888
3720	37364	966798
3721	37372	966713
3722	37379	966630
3723	37387	966560
3724	37395	966503
3725	37402	966413
3726	37409	966333
3727	37416	966253
3728	37424	966181
3729	37431	966099
3730	37439	966021
3731	37446	965939
3732	37454	965882
3733	37462	965820
3734	37469	965723
3735	37477	965658
3736	37484	965589
3737	37492	965527
3738	37500	965456
3739	37508	965380
3740	37515	965296
3741	37522	965214
3742	37529	965131
3743	37536	965050
3744	37544	964976
3745	37551	964903
3746	37559	964835
3747	37567	964767
3748	37582	964880
3749	37590	964816
3750	37597	964739
3751	37604	964659
3752	37613	964601
3753	37620	964531
3754	37628	964454
3755	37636	964400
3756	37644	964335
3757	37651	964249
3758	37658	964164
3759	37665	964074
3760	37672	963995
3761	37680	963925
3762	37687	963852
3763	37695	963773
3764	37702	963683
3765	37709	963606
3766	37716	963519
3767	37724	963456
3768	37731	963366
3769	37739	963301
3770	37746	963222
3771	37753	963145
3772	37760	963060
3773	37768	962996
3774	37775	962912
3775	37782	962815
3776	37789	962727
3777	37798	962699
3778	37805	962602
3779	37812	962517
3780	37819	962428
3781	37826	962343
3782	37833	962269
3783	37840	962182
3784	37848	962103
3785	37857	962086
3786	37865	962015
3787	37873	961957
3788	37881	961903
3789	37889	961834
3790	37902	961900
3791	37911	961865
3792	37918	961789
3793	37927	961738
3794	37935	961674
3795	37942	961586
3796	37949	961501
3797	37957	961443
3798	37964	961371
3799	37972	961306
3800	37979	961225
3801	37986	961141
3802	37994	961063
3803	38002	961009
3804	38009	960923
3805	38016	960838
3806	38023	960761
3807	38033	960741
3808	38041	960696
3809	38049	960636
3810	38059	960614
3811	38068	960581
3812	38078	960563
3813	38149	962105
3814	38245	964257
3815	38316	965790
3816	38327	965806
3817	38335	965745
3818	38344	965693
3819	38356	965740
3820	38365	965709
3821	38376	965711
3822	38387	965721
3823	38413	966132
3824	38432	966347
3825	38444	966368
3826	38462	966563
3827	38474	966615
3828	38491	966765
3829	38501	966757
3830	38510	966724
3831	38519	966682
3832	38527	966634
3833	38536	966588
3834	38545	966555
3835	38554	966521
3836	38564	966498
3837	38572	966452
3838	38582	966419
3839	38591	966385
3840	38600	966358
3841	38610	966343
3842	38625	966462
3843	38638	966533
3844	38653	966631
3845	38666	966712
3846	38674	966635
3847	38682	966578
3848	38690	966518
3849	38699	966486
3850	38707	966417
3851	38717	966418
3852	38725	966358
3853	38733	966277
3854	38740	966206
3855	38749	966173
3856	38760	966186
3857	38771	966180
3858	38781	966168
3859	38789	966128
3860	38797	966064
3861	38809	966090
3862	38817	966043
3863	38829	966074
3864	38836	966000
3865	38845	965951
3866	38852	965866
3867	38860	965810
3868	38868	965750
3869	38876	965684
3870	38883	965605
3871	38891	965538
3872	38898	965463
3873	38905	965359
3874	38912	965272
3875	38922	965262
3876	38933	965286
3877	38943	965266
3878	38953	965255
3879	38961	965192
3880	38971	965196
3881	38980	965160
3882	38988	965084
3883	38995	965002
3884	39002	964919
3885	39011	964899
3886	39023	964916
3887	39030	964842
3888	39039	964811
3889	39048	964766
3890	39055	964693
3891	39064	964648
3892	39074	964649
3893	39093	964848
3894	39112	965051
3895	39121	965026
3896	39137	965153
3897	39148	965180
3898	39156	965122
3899	39168	965152
3900	39176	965097
3901	39195	965298
3902	39205	965300
3903	39217	965319
3904	39228	965343
3905	39239	965365
3906	39256	965527
3907	39267	965534
3908	39276	965504
3909	39284	965445
3910	39334	966405
3911	39436	968642
3912	39512	970260
3913	39525	970312
3914	39533	970251
3915	39543	970245
3916	39551	970193
3917	39560	970163
3918	39570	970129
3919	39578	970077
3920	39586	970013
3921	39597	970021
3922	39607	970009
3923	39615	969944
3924	39623	969892
3925	39631	969831
3926	39638	969745
3927	39648	969724
3928	39655	969636
3929	39662	969553
3930	39670	969500
3931	39678	969441
3932	39686	969369
3933	39693	969288
3934	39699	969193
3935	39707	969112
3936	39714	969036
3937	39722	968970
3938	39729	968885
3939	39737	968828
3940	39744	968746
3941	39752	968671
3942	39760	968613
3943	39767	968540
3944	39775	968476
3945	39782	968395
3946	39789	968304
3947	39796	968224
3948	39804	968156
3949	39811	968071
3950	39818	967994
3951	39825	967912
3952	39833	967834
3953	39839	967745
3954	39847	967675
3955	39854	967598
3956	39862	967518
3957	39869	967439
3958	39876	967368
3959	39891	967458
3960	39897	967367
3961	39908	967371
3962	39917	967326
3963	39924	967251
3964	39932	967201
3965	39941	967148
3966	39951	967152
3967	39959	967075
3968	39967	967028
3969	39976	966987
3970	39985	966942
3971	39992	966868
3972	40000	966804
3973	40007	966733
3974	40014	966646
3975	40025	966661
3976	40034	966604
3977	40040	966519
3978	40048	966449
3979	40056	966399
3980	40065	966340
3981	40076	966357
3982	40084	966314
3983	40091	966221
3984	40098	966139
3985	40107	966092
3986	40117	966099
3987	40124	966005
3988	40131	965918
3989	40138	965845
3990	40147	965801
3991	40155	965734
3992	40163	965672
3993	40171	965635
3994	40179	965570
3995	40187	965509
3996	40196	965464
3997	40203	965393
3998	40211	965315
3999	40218	965241
4000	40226	965177
4001	40234	965117
4002	40242	965058
4003	40250	965006
4004	40259	964978
4005	40267	964920
4006	40276	964878
4007	40283	964789
4008	40291	964744
4009	40300	964708
4010	40309	964660
4011	40317	964613
4012	40325	964545
4013	40333	964477
4014	40341	964434
4015	40349	964379
4016	40356	964297
4017	40371	964399
4018	40379	964334
4019	40388	964304
4020	40396	964241
4021	40404	964187
4022	40411	964109
4023	40418	964025
4024	40426	963950
4025	40433	963872
4026	40440	963790
4027	40447	963714
4028	40455	963644
4029	40462	963566
4030	40469	963495
4031	40478	963447
4032	40485	963376
4033	40492	963287
4034	40501	963263
4035	40845	971186
4036	40966	973811
4037	40978	973852
4038	40989	973856
4039	41005	973990
4040	41022	974136
4041	41033	974139
4042	41048	974256
4043	41059	974264
4044	41068	974221
4045	41082	974303
4046	41096	974388
4047	41105	974348
4048	41122	974506
4049	41133	974501
4050	41142	974469
4051	41166	974794
4052	41178	974824
4053	41189	974829
4054	41202	974897
4055	41214	974912
4056	41223	974890
4057	41234	974893
4058	41245	974905
4059	41254	974860
4060	41268	974943
4061	41276	974876
4062	41290	974959
4063	41298	974905
4064	41307	974870
4065	41314	974792
4066	41323	974752
4067	41331	974689
4068	41343	974727
4069	41354	974725
4070	41369	974825
4071	41382	974894
4072	41398	975014
4073	41410	975044
4074	41423	975098
4075	41434	975109
4076	41449	975228
4077	41464	975322
4078	41477	975378
4079	41493	975500
4080	41503	975488
4081	41515	975518
4082	41525	975504
4083	41537	975541
4084	41554	975683
4085	41563	975650
4086	41573	975635
4087	41580	975557
4088	41588	975483
4089	41594	975395
4090	41601	975307
4091	41608	975215
4092	41615	975128
4093	41622	975049
4094	41629	974964
4095	41637	974899
4096	41645	974848
4097	41654	974800
4098	41664	974795
4099	41673	974747
4100	41680	974671
4101	41687	974588
4102	41694	974493
4103	41701	974409
4104	41708	974330
4105	41715	974252
4106	41722	974167
4107	41729	974084
4108	41739	974057
4109	41746	973992
4110	41754	973919
4111	41762	973870
4112	41770	973797
4113	41777	973726
4114	41785	973668
4115	41793	973598
4116	41802	973555
4117	41811	973513
4118	41817	973427
4119	41825	973349
4120	41832	973277
4121	41839	973198
4122	41847	973120
4123	41854	973050
4124	41864	973024
4125	41871	972957
4126	41881	972934
4127	41888	972863
4128	41896	972790
4129	41905	972762
4130	41914	972712
4131	41923	972676
4132	41931	972611
4133	41993	973822
4134	42084	975683
4135	42170	977427
4136	42178	977372
4137	42188	977350
4138	42199	977368
4139	42208	977310
4140	42216	977264
4141	42225	977218
4142	42232	977141
4143	42240	977085
4144	42247	976999
4145	42255	976931
4146	42264	976885
4147	42275	976902
4148	42283	976833
4149	42290	976764
4150	42298	976685
4151	42305	976623
4152	42312	976540
4153	42320	976470
4154	42327	976387
4155	42335	976313
4156	42342	976237
4157	42348	976140
4158	42363	976227
4159	42371	976181
4160	42379	976113
4161	42385	976016
4162	42392	975934
4163	42400	975861
4164	42408	975792
4165	42416	975731
4166	42423	975660
4167	42431	975591
4168	42438	975519
4169	42447	975475
4170	42454	975396
4171	42462	975338
4172	42469	975248
4173	42478	975210
4174	42485	975120
4175	42491	975028
4176	42499	974967
4177	42507	974911
4178	42514	974832
4179	42523	974783
4180	42530	974695
4181	42537	974626
4182	42545	974550
4183	42552	974484
4184	42559	974401
4185	42567	974336
4186	42575	974265
4187	42581	974176
4188	42590	974123
4189	42596	974032
4190	42608	974051
4191	42616	973999
4192	42625	973971
4193	42634	973915
4194	42641	973850
4195	42649	973787
4196	42656	973703
4197	42664	973649
4198	42671	973559
4199	42678	973485
4200	42685	973402
4201	42692	973319
4202	42700	973259
4203	42708	973186
4204	42716	973138
4205	42724	973074
4206	42731	972999
4207	42740	972953
4208	42748	972901
4209	42756	972844
4210	42764	972772
4211	42772	972714
4212	42781	972687
4213	42788	972609
4214	42795	972529
4215	42803	972461
4216	42811	972398
4217	42819	972338
4218	42827	972273
4219	42834	972205
4220	42846	972227
4221	42853	972160
4222	42861	972090
4223	42873	972117
4224	42882	972098
4225	42890	972033
4226	42900	972010
4227	42908	971960
4228	42917	971915
4229	42924	971832
4230	42932	971786
4231	42944	971802
4232	42953	971768
4233	42968	971865
4234	42979	971891
4235	42998	972081
4236	43007	972048
4237	43015	971990
4238	43025	971959
4239	43035	971957
4240	43043	971899
4241	43059	972011
4242	43072	972069
4243	43086	972150
4244	43094	972099
4245	43104	972075
4246	43112	972011
4247	43119	971938
4248	43130	971947
4249	43139	971916
4250	43148	971868
4251	43183	972417
4252	43360	976156
4253	43454	978041
4254	43465	978060
4255	43475	978024
4256	43490	978139
4257	43502	978162
4258	43516	978246
4259	43534	978392
4260	43544	978390
4261	43553	978350
4262	43561	978289
4263	43570	978241
4264	43580	978236
4265	43588	978186
4266	43596	978115
4267	43604	978053
4268	43613	978011
4269	43621	977965
4270	43629	977906
4271	43640	977911
4272	43647	977833
4273	43655	977769
4274	43663	977711
4275	43671	977656
4276	43679	977592
4277	43688	977538
4278	43696	977479
4279	43703	977415
4280	43711	977350
4281	43719	977277
4282	43726	977207
4283	43735	977162
4284	43743	977101
4285	43751	977042
4286	43758	976973
4287	43766	976901
4288	43774	976840
4289	43781	976771
4290	43789	976714
4291	43800	976719
4292	43816	976840
4293	43824	976774
4294	43831	976694
4295	43839	976635
4296	43846	976559
4297	43854	976489
4298	43861	976418
4299	43868	976340
4300	43876	976271
4301	43884	976205
4302	43891	976130
4303	43899	976059
4304	43906	975985
4305	43913	975918
4306	43921	975840
4307	43928	975769
4308	43935	975692
4309	43943	975623
4310	43950	975552
4311	43958	975480
4312	43966	975425
4313	43974	975359
4314	43981	975292
4315	43989	975222
4316	43996	975148
4317	44004	975085
4318	44011	975016
4319	44018	974935
4320	44026	974864
4321	44032	974775
4322	44044	974800
4323	44052	974741
4324	44059	974663
4325	44067	974592
4326	44075	974531
4327	44083	974478
4328	44091	974426
4329	44099	974361
4330	44106	974294
4331	44113	974211
4332	44120	974133
4333	44128	974059
4334	44135	973981
4335	44142	973896
4336	44148	973799
4337	44156	973746
4338	44164	973676
4339	44171	973602
4340	44180	973573
4341	44187	973497
4342	44196	973442
4343	44204	973388
4344	44212	973330
4345	44220	973268
4346	44229	973232
4347	44235	973147
4348	44243	973080
4349	44250	973013
4350	44258	972944
4351	44265	972873
4352	44275	972855
4353	44283	972785
4354	44293	972769
4355	44299	972679
4356	44306	972601
4357	44316	972587
4358	44324	972515
4359	44331	972455
4360	44338	972372
4361	44346	972301
4362	44354	972259
4363	44363	972218
4364	44371	972165
4365	44378	972079
4366	44385	972003
4367	44393	971931
4368	44400	971866
4369	44410	971852
4370	44419	971805
4371	44429	971795
4372	44437	971749
4373	44445	971674
4374	44701	977056
4375	44804	979054
4376	44881	980516
4377	44889	980456
4378	44899	980436
4379	44907	980377
4380	44916	980349
4381	44927	980340
4382	44935	980289
4383	44943	980231
4384	44951	980174
4385	44961	980155
4386	44968	980066
4387	44978	980061
4388	44986	979990
4389	44993	979920
4390	45000	979839
4391	45009	979806
4392	45018	979762
4393	45027	979712
4394	45034	979651
4395	45041	979568
4396	45048	979484
4397	45058	979469
4398	45065	979387
4399	45072	979301
4400	45079	979215
4401	45087	979161
4402	45094	979071
4403	45101	978993
4404	45108	978913
4405	45114	978828
4406	45121	978740
4407	45130	978697
4408	45141	978703
4409	45147	978615
4410	45155	978540
4411	45162	978461
4412	45169	978382
4413	45179	978375
4414	45187	978303
4415	45196	978270
4416	45202	978182
4417	45210	978120
4418	45221	978124
4419	45231	978097
4420	45241	978079
4421	45251	978075
4422	45262	978074
4423	45270	978032
4424	45280	978010
4425	45289	977969
4426	45297	977904
4427	45306	977881
4428	45316	977851
4429	45325	977813
4430	45334	977791
4431	45348	977854
4432	45360	977876
4433	45376	977995
4434	45385	977960
4435	45393	977911
4436	45402	977876
4437	45415	977924
4438	45434	978091
4439	45444	978086
4440	45460	978190
4441	45469	978163
4442	45480	978163
4443	45499	978350
4444	45508	978311
4445	45519	978302
4446	45532	978356
4447	45542	978347
4448	45551	978312
4449	45559	978253
4450	45567	978188
4451	45580	978241
4452	45589	978199
4453	45597	978148
4454	45606	978098
4455	45613	978037
4456	45622	977993
4457	45632	977983
4458	45652	978166
4459	45668	978298
4460	45679	978293
4461	45695	978418
4462	45706	978407
4463	45715	978385
4464	45724	978348
4465	45732	978286
4466	45741	978242
4467	45750	978201
4468	45758	978142
4469	45765	978078
4470	45772	978000
4471	45780	977942
4472	45788	977872
4473	45796	977809
4474	45812	977940
4475	45825	977971
4476	45837	977999
4477	45849	978028
4478	45856	977957
4479	45867	977965
4480	45973	979991
4481	46072	981876
4482	46124	982756
4483	46133	982717
4484	46141	982645
4485	46153	982670
4486	46165	982712
4487	46176	982701
4488	46191	982797
4489	46201	982776
4490	46207	982687
4491	46214	982602
4492	46221	982529
4493	46228	982445
4494	46235	982359
4495	46242	982290
4496	46250	982217
4497	46257	982140
4498	46265	982083
4499	46273	982028
4500	46281	981971
4501	46289	981912
4502	46297	981848
4503	46304	981777
4504	46313	981723
4505	46320	981656
4506	46327	981582
4507	46335	981512
4508	46342	981440
4509	46350	981374
4510	46357	981294
4511	46365	981234
4512	46372	981164
4513	46380	981095
4514	46387	981019
4515	46394	980948
4516	46402	980882
4517	46409	980805
4518	46416	980730
4519	46425	980680
4520	46433	980619
4521	46441	980561
4522	46448	980491
4523	46455	980420
4524	46463	980357
4525	46470	980280
4526	46478	980207
4527	46485	980140
4528	46493	980071
4529	46500	980001
4530	46508	979940
4531	46515	979866
4532	46522	979790
4533	46529	979710
4534	46536	979631
4535	46544	979558
4536	46551	979481
4537	46558	979414
4538	46566	979347
4539	46573	979275
4540	46581	979215
4541	46588	979147
4542	46596	979080
4543	46604	979021
4544	46611	978953
4545	46622	978958
4546	46630	978885
4547	46637	978803
4548	46645	978745
4549	46652	978669
4550	46659	978601
4551	46667	978531
4552	46674	978455
4553	46683	978424
4554	46690	978347
4555	46698	978290
4556	46705	978211
4557	46712	978135
4558	46719	978062
4559	46728	978026
4560	46735	977948
4561	46743	977880
4562	46750	977809
4563	46758	977748
4564	46768	977732
4565	46775	977661
4566	46783	977589
4567	46790	977523
4568	46797	977448
4569	46805	977387
4570	46812	977316
4571	46820	977242
4572	46827	977175
4573	46835	977105
4574	46842	977034
4575	46849	976963
4576	46856	976887
4577	46864	976822
4578	46871	976743
4579	46878	976678
4580	46885	976599
4581	46893	976529
4582	46901	976471
4583	46908	976391
4584	46915	976317
4585	46922	976245
4586	46929	976176
4587	46937	976116
4588	46945	976057
4589	46954	976027
4590	46961	975946
4591	46968	975863
4592	46977	975819
4593	46984	975756
4594	46991	975683
4595	46998	975598
4596	47005	975520
4597	47012	975450
4598	47021	975409
4599	47028	975335
4600	47036	975270
4601	47045	975241
4602	47052	975171
4603	47061	975118
4604	47068	975047
4605	47076	974990
4606	47084	974931
4607	47092	974873
4608	47100	974819
4609	47107	974754
4610	47178	975987
4611	47273	977742
4612	47364	979389
4613	47376	979416
4614	47392	979521
4615	47402	979521
4616	47414	979534
4617	47424	979519
4618	47431	979455
4619	47439	979388
4620	47445	979295
4621	47454	979260
4622	47461	979182
4623	47468	979100
4624	47475	979028
4625	47484	978976
4626	47492	978931
4627	47499	978852
4628	47508	978806
4629	47516	978754
4630	47525	978724
4631	47544	978888
4632	47552	978827
4633	47559	978764
4634	47567	978704
4635	47576	978655
4636	47584	978605
4637	47592	978548
4638	47598	978462
4639	47606	978399
4640	47614	978346
4641	47621	978270
4642	47629	978198
4643	47636	978127
4644	47643	978052
4645	47650	977977
4646	47657	977902
4647	47665	977835
4648	47673	977785
4649	47683	977770
4650	47692	977738
4651	47700	977666
4652	47710	977666
4653	47718	977602
4654	47726	977537
4655	47735	977513
4656	47746	977510
4657	47754	977469
4658	47763	977432
4659	47772	977378
4660	47779	977318
4661	47786	977244
4662	47794	977175
4663	47801	977101
4664	47809	977049
4665	47818	977003
4666	47826	976955
4667	47834	976888
4668	47841	976821
4669	47852	976826
4670	47861	976781
4671	47868	976714
4672	47876	976660
4673	47884	976609
4674	47893	976561
4675	47900	976495
4676	47908	976434
4677	47915	976358
4678	47923	976294
4679	47930	976221
4680	47937	976147
4681	47945	976083
4682	47952	976018
4683	47960	975967
4684	47972	975982
4685	47980	975928
4686	47988	975865
4687	47995	975808
4688	48004	975759
4689	48016	975784
4690	48029	975834
4691	48037	975783
4692	48045	975731
4693	48052	975655
4694	48060	975598
4695	48074	975661
4696	48084	975638
4697	48095	975657
4698	48103	975599
4699	48111	975543
4700	48124	975592
4701	48133	975543
4702	48141	975489
4703	48149	975426
4704	48156	975351
4705	48163	975279
4706	48170	975214
4707	48178	975156
4708	48186	975093
4709	48193	975028
4710	48201	974967
4711	48209	974916
4712	48218	974876
4713	48225	974805
4714	48233	974746
4715	48242	974714
4716	48251	974670
4717	48260	974636
4718	48267	974571
4719	48275	974513
4720	48289	974574
4721	48302	974623
4722	48312	974603
4723	48319	974541
4724	48327	974466
4725	48334	974410
4726	48342	974343
4727	48350	974291
4728	48392	974916
4729	48526	977404
4730	48786	982428
4731	48841	983304
4732	48852	983308
4733	48862	983293
4734	48870	983234
4735	48877	983170
4736	48886	983134
4737	48895	983094
4738	48904	983062
4739	48913	983012
4740	48920	982935
4741	48927	982867
4742	48936	982825
4743	48944	982765
4744	48951	982693
4745	48960	982654
4746	48969	982614
4747	48976	982535
4748	48983	982469
4749	48991	982401
4750	48997	982307
4751	49004	982238
4752	49011	982165
4753	49020	982113
4754	49026	982029
4755	49036	982011
4756	49044	981953
4757	49051	981871
4758	49058	981803
4759	49068	981785
4760	49076	981722
4761	49083	981643
4762	49090	981579
4763	49098	981507
4764	49108	981495
4765	49115	981427
4766	49125	981409
4767	49134	981379
4768	49142	981324
4769	49152	981303
4770	49161	981259
4771	49169	981196
4772	49176	981132
4773	49185	981095
4774	49193	981043
4775	49201	980986
4776	49208	980901
4777	49215	980836
4778	49224	980784
4779	49232	980745
4780	49242	980729
4781	49249	980645
4782	49258	980603
4783	49268	980600
4784	49277	980560
4785	49286	980525
4786	49295	980488
4787	49307	980503
4788	49315	980447
4789	49323	980396
4790	49331	980340
4791	49338	980270
4792	49347	980226
4793	49356	980182
4794	49363	980116
4795	49371	980065
4796	49381	980050
4797	49389	979983
4798	49396	979912
4799	49403	979841
4800	49413	979818
4801	49421	979760
4802	49429	979714
4803	49437	979648
4804	49444	979585
4805	49455	979572
4806	49463	979515
4807	49471	979475
4808	49479	979405
4809	49486	979339
4810	49494	979281
4811	49503	979239
4812	49510	979181
4813	49518	979114
4814	49525	979041
4815	49532	978968
4816	49540	978902
4817	49555	978988
4818	49565	978971
4819	49574	978938
4820	49581	978874
4821	49588	978799
4822	49596	978745
4823	49605	978694
4824	49612	978620
4825	49619	978559
4826	49627	978489
4827	49635	978443
4828	49642	978358
4829	49649	978299
4830	49657	978238
4831	49666	978207
4832	49676	978186
4833	49686	978160
4834	49693	978095
4835	49700	978018
4836	49708	977963
4837	49715	977893
4838	49723	977830
4839	49730	977764
4840	49737	977688
4841	49744	977618
4842	49753	977566
4843	49760	977506
4844	49768	977439
4845	49775	977366
4846	49783	977320
4847	49790	977250
4848	49798	977179
4849	49805	977109
4850	49812	977028
4851	49819	976956
4852	49842	977197
4853	49918	978473
4854	50019	980247
4855	50100	981628
4856	50110	981609
4857	50119	981571
4858	50132	981614
4859	50142	981600
4860	50167	981867
4861	50177	981863
4862	50188	981866
4863	50197	981819
4864	50211	981876
4865	50219	981832
4866	50236	981940
4867	50249	981993
4868	50261	982017
4869	50271	981997
4870	50280	981957
4871	50288	981900
4872	50296	981842
4873	50304	981790
4874	50312	981737
4875	50321	981703
4876	50331	981692
4877	50340	981653
4878	50349	981607
4879	50367	981758
4880	50377	981745
4881	50385	981687
4882	50394	981639
4883	50402	981588
4884	50409	981514
4885	50417	981455
4886	50426	981425
4887	50436	981398
4888	50444	981359
4889	50452	981303
4890	50460	981245
4891	50468	981186
4892	50480	981215
4893	50491	981204
4894	50500	981169
4895	50519	981336
4896	50534	981411
4897	50544	981403
4898	50563	981547
4899	50577	981609
4900	50592	981687
4901	50602	981689
4902	50615	981724
4903	50625	981714
4904	50634	981672
4905	50648	981728
4906	50657	981692
4907	50667	981679
4908	50682	981750
4909	50696	981822
4910	50709	981854
4911	50744	982319
4912	50764	982505
4913	50785	982698
4914	50798	982743
4915	50807	982698
4916	50824	982819
4917	50836	982838
4918	50848	982874
4919	50860	982879
4920	50870	982865
4921	50892	983089
4922	50905	983128
4923	50914	983094
4924	50943	983444
4925	50962	983592
4926	50974	983620
4927	50982	983564
4928	50993	983571
4929	51001	983504
4930	51008	983435
4931	51016	983390
4932	51025	983343
4933	51034	983303
4934	51043	983263
4935	51050	983198
4936	51057	983129
4937	51064	983053
4938	51072	983002
4939	51080	982933
4940	51087	982868
4941	51146	983793
4942	51241	985410
4943	51363	987541
4944	51374	987552
4945	51384	987528
4946	51392	987473
4947	51400	987404
4948	51408	987356
4949	51417	987311
4950	51426	987279
4951	51435	987244
4952	51447	987270
4953	51456	987232
4954	51465	987190
4955	51473	987140
4956	51488	987217
4957	51497	987171
4958	51504	987097
4959	51511	987018
4960	51521	987011
4961	51530	986974
4962	51541	986975
4963	51550	986944
4964	51560	986914
4965	51568	986854
4966	51575	986784
4967	51583	986739
4968	51591	986667
4969	51604	986721
4970	51612	986654
4971	51619	986583
4972	51626	986514
4973	51630	986374
4974	51637	986309
4975	51648	986304
4976	51655	986229
4977	51662	986157
4978	51671	986126
4979	51679	986054
4980	51689	986036
4981	51695	985956
4982	51703	985887
4983	51713	985870
4984	51721	985815
4985	51728	985747
4986	51736	985698
4987	51745	985651
4988	51753	985591
4989	51761	985546
4990	51768	985465
4991	51776	985419
4992	51784	985349
4993	51791	985287
4994	51799	985226
4995	51808	985183
4996	51818	985173
4997	51826	985115
4998	51833	985046
4999	51840	984973
